block,genome,chr/contig,start,end,orientation,length
126,BUMA.1121.00061,2,3059256,3077993,+,18737
126,BUMA.1121.00062,2,1803458,1822261,-,18803
126,BUMA.1121.00064,2,2995832,3014724,+,18892
126,BUMA.1121.00060,2,2246528,2265574,-,19046
126,BUMA.1121.00069,2,3026138,3044888,+,18750
126,BUMA.1121.00070,2,3055987,3074760,+,18773
126,BUMA.1121.00068,2,1673428,1692307,+,18879
126,BUMA.1121.00067,2,833394,852343,-,18949
126,BUMA.1121.00037,2,201854,220648,+,18794
126,BUMA.1121.00065,2,3182253,3201224,+,18971
126,BUMA.1121.00058,2,469294,488182,+,18888
126,BUMA.1121.00041,2,832398,851279,+,18881
126,BUMA.1121.00084,2,1795549,1814393,+,18844
126,BUMA.1121.00096,2,67933,86886,+,18953
126,BUMA.1121.00080,2,3130154,3149026,+,18872
126,BUMA.1121.00013,2,388172,407140,+,18968
126,BUMA.1121.00100,2,1118235,1137171,+,18936
126,BUMA.1121.00012,2,1863690,1882521,-,18831
126,BUMA.1121.00018,2,742878,761677,-,18799
126,BUMA.1121.00048,2,695471,714532,+,19061
126,BUMA.1121.00106,2,2369671,2388525,+,18854
126,BUMA.1121.00017,2,2079989,2098912,+,18923
126,BUMA.1121.00082,2,3129537,3148310,+,18773
127,BUMA.1121.00049,2,1754321,1770674,+,16353
127,BUMA.1121.00055,2,2696945,2713161,-,16216
127,BUMA.1121.00011,2,1738265,1754433,+,16168
127,BUMA.1121.00110,2,3099783,3116014,+,16231
127,BUMA.1121.00109,2,1502340,1518599,-,16259
127,BUMA.1121.00077,2,499623,515863,-,16240
127,BUMA.1121.00027,2,1028543,1044641,+,16098
127,BUMA.1121.00026,2,579116,595222,+,16106
127,BUMA.1121.00021,2,430941,447205,+,16264
127,BUMA.1121.00023,2,20524,36866,+,16342
127,BUMA.1121.00022,2,1521832,1537951,+,16119
127,BUMA.1121.00034,2,2100665,2116778,+,16113
127,BUMA.1121.00025,2,1591680,1607945,+,16265
127,BUMA.1121.00031,2,2306860,2323265,+,16405
127,BUMA.1121.00007,2,3217982,3234218,+,16236
127,BUMA.1121.00097,2,2970754,2986998,+,16244
127,BUMA.1121.00008,2,2084873,2100986,+,16113
127,BUMA.1121.00059,2,489115,505398,-,16283
127,BUMA.1121.00002,2,578580,594693,-,16113
127,BUMA.1121.00004,2,2085374,2101487,+,16113
127,BUMA.1121.00005,2,774591,790705,-,16114
127,BUMA.1121.00111,2,2409370,2425609,+,16239
127,BUMA.1121.00006,2,5240,21353,-,16113
127,BUMA.1121.00009,2,1773276,1789460,+,16184
127,BUMA.1121.00094,2,3130348,3146591,+,16243
127,BUMA.1121.00101,2,277535,293678,-,16143
127,BUMA.1121.00066,2,3080748,3096944,+,16196
127,BUMA.1121.00095,2,1993134,2009294,+,16160
127,BUMA.1121.00112,2,1213799,1230042,-,16243
127,BUMA.1121.00042,2,1719980,1736093,-,16113
127,BUMA.1121.00032,2,525720,541833,+,16113
127,BUMA.1121.00090,2,869271,885557,+,16286
127,BUMA.1121.00020,2,2086843,2102956,+,16113
127,BUMA.1121.00089,2,3077542,3093795,+,16253
127,BUMA.1121.00051,2,3092207,3108430,+,16223
127,BUMA.1121.00001,2,2278904,2295141,-,16237
127,BUMA.1121.00045,2,3020323,3036494,+,16171
127,BUMA.1121.00043,2,2465264,2481424,-,16160
127,BUMA.1121.00063,2,3090587,3106776,+,16189
127,BUMA.1121.00079,2,3089362,3105661,+,16299
127,BUMA.1121.00071,2,3096474,3112669,+,16195
127,BUMA.1121.00086,2,2329539,2345664,+,16125
127,BUMA.1121.00024,2,2220558,2236671,+,16113
127,BUMA.1121.00010,2,1430469,1446582,-,16113
127,BUMA.1121.00040,2,79507,95620,-,16113
127,BUMA.1121.00093,2,2951599,2967726,-,16127
127,BUMA.1121.00091,2,488441,504671,-,16230
127,BUMA.1121.00107,2,662820,679016,-,16196
127,BUMA.1121.00088,2,3111896,3128093,+,16197
127,BUMA.1121.00047,2,906037,922269,+,16232
127,BUMA.1121.00019,2,2165996,2182109,+,16113
127,BUMA.1121.00087,2,610228,626353,-,16125
127,BUMA.1121.00039,2,825878,842031,-,16153
127,BUMA.1121.00030,2,5245,21358,-,16113
127,BUMA.1121.00016,2,621045,637253,-,16208
127,BUMA.1121.00092,2,3115793,3131920,+,16127
127,BUMA.1121.00085,2,1142636,1158748,+,16112
127,BUMA.1121.00046,2,1135053,1151166,-,16113
127,BUMA.1121.00003,2,1289818,1305939,+,16121
127,BUMA.1121.00054,2,2130689,2146802,-,16113
127,BUMA.1121.00015,2,230779,246892,+,16113
127,BUMA.1121.00105,2,2522285,2538487,-,16202
127,BUMA.1121.00052,2,96295,112407,+,16112
127,BUMA.1121.00053,2,200326,216498,+,16172
127,BUMA.1121.00057,2,2105379,2121506,-,16127
127,BUMA.1121.00108,2,169079,185453,+,16374
127,BUMA.1121.00050,2,2283980,2300093,+,16113
127,BUMA.1121.00104,2,51723,68025,+,16302
127,BUMA.1121.00014,2,3246813,3263218,+,16405
127,BUMA.1121.00036,2,1602841,1618960,-,16119
127,BUMA.1121.00038,2,5240,21353,-,16113
127,BUMA.1121.00098,2,186315,202579,+,16264
127,BUMA.1121.00078,2,3242985,3259196,-,16211
127,BUMA.1121.00029,2,1392159,1408347,-,16188
127,BUMA.1121.00099,2,119939,136088,+,16149
127,BUMA.1121.00103,2,1800432,1816648,+,16216
127,BUMA.1121.00102,2,3169191,3185316,+,16125
127,BUMA.1121.00028,2,2126815,2142928,+,16113
127,BUMA.1121.00075,2,2870535,2886679,-,16144
127,BUMA.1121.00044,2,31281,47394,+,16113
127,BUMA.1121.00076,2,858653,874800,+,16147
127,BUMA.1121.00074,2,1255852,1272077,-,16225
127,BUMA.1121.00073,2,3097125,3113321,+,16196
127,BUMA.1121.00083,2,1774032,1790228,+,16196
127,BUMA.1121.00035,2,1474367,1490604,-,16237
127,BUMA.1121.00072,2,3074887,3091083,+,16196
127,BUMA.1121.00056,2,898251,914504,-,16253
127,BUMA.1121.00081,2,2302216,2318329,+,16113
127,BUMA.1121.00033,2,630644,646970,+,16326
127,BUMA.1121.00061,2,3079741,3095937,+,16196
127,BUMA.1121.00062,2,1785468,1801711,-,16243
127,BUMA.1121.00064,2,3016472,3032662,+,16190
127,BUMA.1121.00060,2,2228610,2244781,-,16171
127,BUMA.1121.00069,2,3046636,3062832,+,16196
127,BUMA.1121.00070,2,3076508,3092704,+,16196
127,BUMA.1121.00068,2,1694055,1710256,+,16201
127,BUMA.1121.00067,2,815478,831647,-,16169
127,BUMA.1121.00037,2,222396,238710,+,16314
127,BUMA.1121.00065,2,3202972,3219133,+,16161
127,BUMA.1121.00058,2,489930,506197,+,16267
127,BUMA.1121.00041,2,853027,869368,+,16341
127,BUMA.1121.00084,2,1816141,1832407,+,16266
127,BUMA.1121.00096,2,88634,104821,+,16187
127,BUMA.1121.00080,2,3150774,3167012,+,16238
127,BUMA.1121.00013,2,408888,424994,+,16106
127,BUMA.1121.00100,2,1138919,1155296,+,16377
127,BUMA.1121.00012,2,1845769,1861943,-,16174
127,BUMA.1121.00018,2,724887,741131,-,16244
127,BUMA.1121.00048,2,716280,732393,+,16113
127,BUMA.1121.00106,2,2390273,2406519,+,16246
127,BUMA.1121.00017,2,2100660,2116773,+,16113
127,BUMA.1121.00082,2,3150058,3166254,+,16196
128,BUMA.1121.00049,2,1779147,1790995,+,11848
128,BUMA.1121.00055,2,2676617,2688457,-,11840
128,BUMA.1121.00011,2,1763158,1775084,+,11926
128,BUMA.1121.00110,2,3124872,3136753,+,11881
128,BUMA.1121.00109,2,1482063,1493824,-,11761
128,BUMA.1121.00077,2,478883,490765,-,11882
128,BUMA.1121.00027,2,1053212,1065046,+,11834
128,BUMA.1121.00026,2,605205,617013,+,11808
128,BUMA.1121.00021,2,457702,469519,+,11817
128,BUMA.1121.00023,2,47336,59209,+,11873
128,BUMA.1121.00022,2,1547869,1559684,+,11815
128,BUMA.1121.00034,2,6152,17989,+,11837
128,BUMA.1121.00025,2,1616777,1628559,+,11782
128,BUMA.1121.00031,2,2333442,2345252,+,11810
128,BUMA.1121.00007,2,6153,17976,+,11823
128,BUMA.1121.00097,2,2996739,3008578,+,11839
128,BUMA.1121.00008,2,6152,17989,+,11837
128,BUMA.1121.00059,2,468664,480484,-,11820
128,BUMA.1121.00002,2,556802,568658,-,11856
128,BUMA.1121.00004,2,6152,17989,+,11837
128,BUMA.1121.00005,2,752506,764297,-,11791
128,BUMA.1121.00111,2,2435882,2447720,+,11838
128,BUMA.1121.00006,2,2308857,2320657,-,11800
128,BUMA.1121.00009,2,1797863,1809633,+,11770
128,BUMA.1121.00094,2,1751,13662,+,11911
128,BUMA.1121.00101,2,257379,269130,-,11751
128,BUMA.1121.00066,2,1751,13663,+,11912
128,BUMA.1121.00095,2,2017797,2029653,+,11856
128,BUMA.1121.00112,2,1193634,1205432,-,11798
128,BUMA.1121.00042,2,1698255,1710038,-,11783
128,BUMA.1121.00032,2,551777,563607,+,11830
128,BUMA.1121.00090,2,896187,907948,+,11761
128,BUMA.1121.00020,2,6152,17982,+,11830
128,BUMA.1121.00089,2,1751,13641,+,11890
128,BUMA.1121.00051,2,1751,13669,+,11918
128,BUMA.1121.00001,2,2257140,2268940,-,11800
128,BUMA.1121.00045,2,3044950,3056747,+,11797
128,BUMA.1121.00043,2,2443485,2455315,-,11830
128,BUMA.1121.00063,2,1751,13649,+,11898
128,BUMA.1121.00079,2,1751,13655,+,11904
128,BUMA.1121.00071,2,1751,13624,+,11873
128,BUMA.1121.00086,2,2889,14690,+,11801
128,BUMA.1121.00024,2,6152,17989,+,11837
128,BUMA.1121.00010,2,1408691,1420547,-,11856
128,BUMA.1121.00040,2,59345,71166,-,11821
128,BUMA.1121.00093,2,2931430,2943218,-,11788
128,BUMA.1121.00091,2,466669,478440,-,11771
128,BUMA.1121.00107,2,642540,654336,-,11796
128,BUMA.1121.00088,2,3136564,3148454,+,11890
128,BUMA.1121.00047,2,930896,942738,+,11842
128,BUMA.1121.00019,2,6152,17982,+,11830
128,BUMA.1121.00087,2,588508,600309,-,11801
128,BUMA.1121.00039,2,803990,815800,-,11810
128,BUMA.1121.00030,2,2103769,2115606,-,11837
128,BUMA.1121.00016,2,599196,610998,-,11802
128,BUMA.1121.00092,2,1751,13539,+,11788
128,BUMA.1121.00085,2,1167080,1178881,+,11801
128,BUMA.1121.00046,2,1113641,1125480,-,11839
128,BUMA.1121.00003,2,1314300,1326192,+,11892
128,BUMA.1121.00054,2,2108949,2120749,-,11800
128,BUMA.1121.00015,2,255224,267028,+,11804
128,BUMA.1121.00105,2,2500351,2512167,-,11816
128,BUMA.1121.00052,2,120739,132540,+,11801
128,BUMA.1121.00053,2,225512,237279,+,11767
128,BUMA.1121.00057,2,2084864,2096691,-,11827
128,BUMA.1121.00108,2,193886,205636,+,11750
128,BUMA.1121.00050,2,2309665,2321527,+,11862
128,BUMA.1121.00104,2,76603,88447,+,11844
128,BUMA.1121.00014,2,40,11886,+,11846
128,BUMA.1121.00036,2,1581100,1592922,-,11822
128,BUMA.1121.00038,2,2210058,2221858,-,11800
128,BUMA.1121.00098,2,210988,222838,+,11850
128,BUMA.1121.00078,2,3222568,3234359,-,11791
128,BUMA.1121.00029,2,1368944,1380779,-,11835
128,BUMA.1121.00099,2,144790,156605,+,11815
128,BUMA.1121.00103,2,1825129,1836875,+,11746
128,BUMA.1121.00102,2,4014,15835,+,11821
128,BUMA.1121.00028,2,6152,17989,+,11837
128,BUMA.1121.00075,2,2850191,2862035,-,11844
128,BUMA.1121.00044,2,57339,69176,+,11837
128,BUMA.1121.00076,2,883575,895419,+,11844
128,BUMA.1121.00074,2,1235485,1247230,-,11745
128,BUMA.1121.00073,2,1751,13638,+,11887
128,BUMA.1121.00083,2,1798694,1810610,+,11916
128,BUMA.1121.00035,2,1452515,1464392,-,11877
128,BUMA.1121.00072,2,1751,13613,+,11862
128,BUMA.1121.00056,2,877958,889848,-,11890
128,BUMA.1121.00081,2,2889,14689,+,11800
128,BUMA.1121.00033,2,655381,667176,+,11795
128,BUMA.1121.00061,2,1751,13662,+,11911
128,BUMA.1121.00062,2,1764738,1776595,-,11857
128,BUMA.1121.00064,2,1751,13637,+,11886
128,BUMA.1121.00060,2,2208374,2220171,-,11797
128,BUMA.1121.00069,2,1751,13663,+,11912
128,BUMA.1121.00070,2,1751,13634,+,11883
128,BUMA.1121.00068,2,1718867,1730617,+,11750
128,BUMA.1121.00067,2,794956,806782,-,11826
128,BUMA.1121.00037,2,247395,259212,+,11817
128,BUMA.1121.00065,2,1751,13565,+,11814
128,BUMA.1121.00058,2,516058,527948,+,11890
128,BUMA.1121.00041,2,878125,889965,+,11840
128,BUMA.1121.00084,2,1840828,1852682,+,11854
128,BUMA.1121.00096,2,113272,125078,+,11806
128,BUMA.1121.00080,2,1751,13620,+,11869
128,BUMA.1121.00013,2,433328,445122,+,11794
128,BUMA.1121.00100,2,1165691,1177624,+,11933
128,BUMA.1121.00012,2,1823955,1835758,-,11803
128,BUMA.1121.00018,2,704476,716258,-,11782
128,BUMA.1121.00048,2,742332,754132,+,11800
128,BUMA.1121.00106,2,2416669,2428527,+,11858
128,BUMA.1121.00017,2,6152,17989,+,11837
128,BUMA.1121.00082,2,1751,13667,+,11916
129,BUMA.1121.00049,2,1794339,1798930,+,4591
129,BUMA.1121.00055,2,2668687,2673278,-,4591
129,BUMA.1121.00011,2,1778415,1783004,+,4589
129,BUMA.1121.00110,2,3140084,3144685,+,4601
129,BUMA.1121.00109,2,1474131,1478732,-,4601
129,BUMA.1121.00077,2,470952,475553,-,4601
129,BUMA.1121.00027,2,1068377,1072969,+,4592
129,BUMA.1121.00026,2,620329,624922,+,4593
129,BUMA.1121.00021,2,472850,477441,+,4591
129,BUMA.1121.00023,2,62540,67131,+,4591
129,BUMA.1121.00022,2,1563015,1567608,+,4593
129,BUMA.1121.00034,2,21320,25913,+,4593
129,BUMA.1121.00025,2,1631890,1636481,+,4591
129,BUMA.1121.00031,2,2348583,2353174,+,4591
129,BUMA.1121.00007,2,21322,25920,+,4598
129,BUMA.1121.00097,2,3011924,3016517,+,4593
129,BUMA.1121.00008,2,21320,25913,+,4593
129,BUMA.1121.00059,2,460742,465333,-,4591
129,BUMA.1121.00002,2,548878,553471,-,4593
129,BUMA.1121.00004,2,21320,25913,+,4593
129,BUMA.1121.00005,2,744577,749175,-,4598
129,BUMA.1121.00111,2,2451051,2455642,+,4591
129,BUMA.1121.00006,2,2300933,2305526,-,4593
129,BUMA.1121.00009,2,1812921,1817511,+,4590
129,BUMA.1121.00094,2,16993,21578,+,4585
129,BUMA.1121.00101,2,249468,254048,-,4580
129,BUMA.1121.00066,2,16994,21585,+,4591
129,BUMA.1121.00095,2,2032999,2037574,+,4575
129,BUMA.1121.00112,2,1185712,1190303,-,4591
129,BUMA.1121.00042,2,1690346,1694939,-,4593
129,BUMA.1121.00032,2,566938,571531,+,4593
129,BUMA.1121.00090,2,911279,915870,+,4591
129,BUMA.1121.00020,2,21313,25906,+,4593
129,BUMA.1121.00089,2,16972,21557,+,4585
129,BUMA.1121.00051,2,17000,21585,+,4585
129,BUMA.1121.00001,2,2249218,2253809,-,4591
129,BUMA.1121.00045,2,3060078,3064671,+,4593
129,BUMA.1121.00043,2,2435563,2440154,-,4591
129,BUMA.1121.00063,2,16980,21571,+,4591
129,BUMA.1121.00079,2,17001,21586,+,4585
129,BUMA.1121.00071,2,16955,21546,+,4591
129,BUMA.1121.00086,2,18021,22614,+,4593
129,BUMA.1121.00024,2,21320,25913,+,4593
129,BUMA.1121.00010,2,1400767,1405360,-,4593
129,BUMA.1121.00040,2,51421,56014,-,4593
129,BUMA.1121.00093,2,2923506,2928099,-,4593
129,BUMA.1121.00091,2,458745,463338,-,4593
129,BUMA.1121.00107,2,634619,639209,-,4590
129,BUMA.1121.00088,2,3151785,3156376,+,4591
129,BUMA.1121.00047,2,946069,950654,+,4585
129,BUMA.1121.00019,2,21313,25906,+,4593
129,BUMA.1121.00087,2,580584,585177,-,4593
129,BUMA.1121.00039,2,796068,800659,-,4591
129,BUMA.1121.00030,2,2095845,2100438,-,4593
129,BUMA.1121.00016,2,591274,595865,-,4591
129,BUMA.1121.00092,2,16870,21463,+,4593
129,BUMA.1121.00085,2,1182212,1186805,+,4593
129,BUMA.1121.00046,2,1105717,1110310,-,4593
129,BUMA.1121.00003,2,1329514,1334120,+,4606
129,BUMA.1121.00054,2,2101025,2105618,-,4593
129,BUMA.1121.00015,2,270359,274952,+,4593
129,BUMA.1121.00105,2,2492429,2497020,-,4591
129,BUMA.1121.00052,2,135871,140464,+,4593
129,BUMA.1121.00053,2,240625,245216,+,4591
129,BUMA.1121.00057,2,2076940,2081533,-,4593
129,BUMA.1121.00108,2,208991,213582,+,4591
129,BUMA.1121.00050,2,3275,7868,+,4593
129,BUMA.1121.00104,2,91778,96371,+,4593
129,BUMA.1121.00014,2,15217,19808,+,4591
129,BUMA.1121.00036,2,1573176,1577769,-,4593
129,BUMA.1121.00038,2,2202134,2206727,-,4593
129,BUMA.1121.00098,2,226184,230777,+,4593
129,BUMA.1121.00078,2,3214637,3219230,-,4593
129,BUMA.1121.00029,2,1361022,1365613,-,4591
129,BUMA.1121.00099,2,159936,164527,+,4591
129,BUMA.1121.00103,2,1840221,1844817,+,4596
129,BUMA.1121.00102,2,19166,23757,+,4591
129,BUMA.1121.00028,2,21320,25913,+,4593
129,BUMA.1121.00075,2,2842267,2846860,-,4593
129,BUMA.1121.00044,2,72507,77100,+,4593
129,BUMA.1121.00076,2,898750,903343,+,4593
129,BUMA.1121.00074,2,1227563,1232154,-,4591
129,BUMA.1121.00073,2,16969,21560,+,4591
129,BUMA.1121.00083,2,1813941,1818532,+,4591
129,BUMA.1121.00035,2,1444593,1449184,-,4591
129,BUMA.1121.00072,2,16944,21535,+,4591
129,BUMA.1121.00056,2,870042,874627,-,4585
129,BUMA.1121.00081,2,18020,22613,+,4593
129,BUMA.1121.00033,2,670507,675098,+,4591
129,BUMA.1121.00061,2,16993,21584,+,4591
129,BUMA.1121.00062,2,1756814,1761407,-,4593
129,BUMA.1121.00064,2,16968,21568,+,4600
129,BUMA.1121.00060,2,2200450,2205043,-,4593
129,BUMA.1121.00069,2,16994,21585,+,4591
129,BUMA.1121.00070,2,16965,21556,+,4591
129,BUMA.1121.00068,2,1733947,1738543,+,4596
129,BUMA.1121.00067,2,787034,791625,-,4591
129,BUMA.1121.00037,2,262543,267134,+,4591
129,BUMA.1121.00065,2,16896,21487,+,4591
129,BUMA.1121.00058,2,531279,535870,+,4591
129,BUMA.1121.00041,2,893311,897918,+,4607
129,BUMA.1121.00084,2,1856013,1860604,+,4591
129,BUMA.1121.00096,2,128400,132991,+,4591
129,BUMA.1121.00080,2,16951,21542,+,4591
129,BUMA.1121.00013,2,448453,453046,+,4593
129,BUMA.1121.00100,2,1180955,1185555,+,4600
129,BUMA.1121.00012,2,1816033,1820624,-,4591
129,BUMA.1121.00018,2,696554,701145,-,4591
129,BUMA.1121.00048,2,757463,762056,+,4593
129,BUMA.1121.00106,2,2431849,2436447,+,4598
129,BUMA.1121.00017,2,21320,25913,+,4593
129,BUMA.1121.00082,2,16998,21589,+,4591
130,BUMA.1121.00049,2,1798932,1811179,+,12247
130,BUMA.1121.00055,2,2656468,2668686,-,12218
130,BUMA.1121.00011,2,1783006,1795256,+,12250
130,BUMA.1121.00110,2,3144687,3156911,+,12224
130,BUMA.1121.00109,2,1461918,1474130,-,12212
130,BUMA.1121.00077,2,458728,470951,-,12223
130,BUMA.1121.00027,2,1072971,1085197,+,12226
130,BUMA.1121.00026,2,624924,637132,+,12208
130,BUMA.1121.00021,2,477443,489729,+,12286
130,BUMA.1121.00023,2,67133,79446,+,12313
130,BUMA.1121.00022,2,1567610,1579818,+,12208
130,BUMA.1121.00034,2,25915,38123,+,12208
130,BUMA.1121.00025,2,1636483,1648750,+,12267
130,BUMA.1121.00031,2,2353176,2365426,+,12250
130,BUMA.1121.00007,2,25922,38169,+,12247
130,BUMA.1121.00097,2,3016519,3028749,+,12230
130,BUMA.1121.00008,2,25915,38123,+,12208
130,BUMA.1121.00059,2,448509,460741,-,12232
130,BUMA.1121.00002,2,536668,548877,-,12209
130,BUMA.1121.00004,2,25915,38123,+,12208
130,BUMA.1121.00005,2,732347,744576,-,12229
130,BUMA.1121.00111,2,2455644,2467876,+,12232
130,BUMA.1121.00006,2,2288723,2300932,-,12209
130,BUMA.1121.00009,2,1817513,1829706,+,12193
130,BUMA.1121.00094,2,21580,33811,+,12231
130,BUMA.1121.00101,2,237253,249467,-,12214
130,BUMA.1121.00066,2,21587,33798,+,12211
130,BUMA.1121.00095,2,2037576,2049799,+,12223
130,BUMA.1121.00112,2,1173454,1185711,-,12257
130,BUMA.1121.00042,2,1678135,1690345,-,12210
130,BUMA.1121.00032,2,571533,583741,+,12208
130,BUMA.1121.00090,2,915872,928121,+,12249
130,BUMA.1121.00020,2,25908,38116,+,12208
130,BUMA.1121.00089,2,21559,33790,+,12231
130,BUMA.1121.00051,2,21587,33818,+,12231
130,BUMA.1121.00001,2,2236966,2249217,-,12251
130,BUMA.1121.00045,2,3064673,3076900,+,12227
130,BUMA.1121.00043,2,2423321,2435562,-,12241
130,BUMA.1121.00063,2,21573,33793,+,12220
130,BUMA.1121.00079,2,21588,33816,+,12228
130,BUMA.1121.00071,2,21548,33768,+,12220
130,BUMA.1121.00086,2,22616,34824,+,12208
130,BUMA.1121.00024,2,25915,38123,+,12208
130,BUMA.1121.00010,2,1388558,1400766,-,12208
130,BUMA.1121.00040,2,39211,51420,-,12209
130,BUMA.1121.00093,2,2911399,2923505,-,12106
130,BUMA.1121.00091,2,446508,458744,-,12236
130,BUMA.1121.00107,2,622373,634618,-,12245
130,BUMA.1121.00088,2,3156378,3168624,+,12246
130,BUMA.1121.00047,2,950656,962887,+,12231
130,BUMA.1121.00019,2,25908,38116,+,12208
130,BUMA.1121.00087,2,568374,580583,-,12209
130,BUMA.1121.00039,2,783807,796067,-,12260
130,BUMA.1121.00030,2,2083635,2095844,-,12209
130,BUMA.1121.00016,2,579022,591273,-,12251
130,BUMA.1121.00092,2,21465,33570,+,12105
130,BUMA.1121.00085,2,1186807,1199015,+,12208
130,BUMA.1121.00046,2,1093507,1105716,-,12209
130,BUMA.1121.00003,2,1347891,1360136,+,12245
130,BUMA.1121.00054,2,2088815,2101024,-,12209
130,BUMA.1121.00015,2,274954,287162,+,12208
130,BUMA.1121.00105,2,2480169,2492428,-,12259
130,BUMA.1121.00052,2,140466,152674,+,12208
130,BUMA.1121.00053,2,245218,257468,+,12250
130,BUMA.1121.00057,2,2064712,2076939,-,12227
130,BUMA.1121.00108,2,213584,225816,+,12232
130,BUMA.1121.00050,2,7870,20078,+,12208
130,BUMA.1121.00104,2,96373,108619,+,12246
130,BUMA.1121.00014,2,19810,32051,+,12241
130,BUMA.1121.00036,2,1560966,1573175,-,12209
130,BUMA.1121.00038,2,2189924,2202133,-,12209
130,BUMA.1121.00098,2,230779,243007,+,12228
130,BUMA.1121.00078,2,3202408,3214636,-,12228
130,BUMA.1121.00029,2,1348770,1361021,-,12251
130,BUMA.1121.00099,2,164529,176776,+,12247
130,BUMA.1121.00103,2,1844819,1857052,+,12233
130,BUMA.1121.00102,2,23759,35959,+,12200
130,BUMA.1121.00028,2,25915,38123,+,12208
130,BUMA.1121.00075,2,2830042,2842266,-,12224
130,BUMA.1121.00044,2,77102,89310,+,12208
130,BUMA.1121.00076,2,903345,915568,+,12223
130,BUMA.1121.00074,2,1215331,1227562,-,12231
130,BUMA.1121.00073,2,21562,33782,+,12220
130,BUMA.1121.00083,2,1818534,1830754,+,12220
130,BUMA.1121.00035,2,1432350,1444592,-,12242
130,BUMA.1121.00072,2,21537,33757,+,12220
130,BUMA.1121.00056,2,857809,870041,-,12232
130,BUMA.1121.00081,2,22615,34823,+,12208
130,BUMA.1121.00033,2,675100,687330,+,12230
130,BUMA.1121.00061,2,21586,33806,+,12220
130,BUMA.1121.00062,2,1744569,1756813,-,12244
130,BUMA.1121.00064,2,21570,33805,+,12235
130,BUMA.1121.00060,2,2188221,2200449,-,12228
130,BUMA.1121.00069,2,21587,33807,+,12220
130,BUMA.1121.00070,2,21558,33778,+,12220
130,BUMA.1121.00068,2,1738545,1750671,+,12126
130,BUMA.1121.00067,2,774802,787033,-,12231
130,BUMA.1121.00037,2,267136,279412,+,12276
130,BUMA.1121.00065,2,21489,33701,+,12212
130,BUMA.1121.00058,2,535872,548122,+,12250
130,BUMA.1121.00041,2,908945,921155,+,12210
130,BUMA.1121.00084,2,1860606,1872829,+,12223
130,BUMA.1121.00096,2,132993,145219,+,12226
130,BUMA.1121.00080,2,21544,33776,+,12232
130,BUMA.1121.00013,2,453048,465256,+,12208
130,BUMA.1121.00100,2,1185557,1197768,+,12211
130,BUMA.1121.00012,2,1803790,1816032,-,12242
130,BUMA.1121.00018,2,684276,696553,-,12277
130,BUMA.1121.00048,2,762058,774266,+,12208
130,BUMA.1121.00106,2,2436449,2448678,+,12229
130,BUMA.1121.00017,2,25915,38123,+,12208
130,BUMA.1121.00082,2,21591,33811,+,12220
131,BUMA.1121.00049,2,1812447,1826980,+,14533
131,BUMA.1121.00055,2,2640795,2655201,-,14406
131,BUMA.1121.00011,2,1796524,1810906,+,14382
131,BUMA.1121.00110,2,3158179,3172545,+,14366
131,BUMA.1121.00109,2,1446355,1460651,-,14296
131,BUMA.1121.00077,2,443095,457461,-,14366
131,BUMA.1121.00027,2,1086465,1100884,+,14419
131,BUMA.1121.00026,2,638400,652850,+,14450
131,BUMA.1121.00021,2,490997,505393,+,14396
131,BUMA.1121.00023,2,80714,95021,+,14307
131,BUMA.1121.00022,2,1582329,1596788,+,14459
131,BUMA.1121.00034,2,40634,54943,+,14309
131,BUMA.1121.00025,2,1650018,1664501,+,14483
131,BUMA.1121.00031,2,2366694,2381243,+,14549
131,BUMA.1121.00007,2,39437,53728,+,14291
131,BUMA.1121.00097,2,3030017,3044593,+,14576
131,BUMA.1121.00008,2,40634,55005,+,14371
131,BUMA.1121.00059,2,432712,447242,-,14530
131,BUMA.1121.00002,2,519719,534159,-,14440
131,BUMA.1121.00004,2,40634,54999,+,14365
131,BUMA.1121.00005,2,716697,731080,-,14383
131,BUMA.1121.00111,2,2469144,2483597,+,14453
131,BUMA.1121.00006,2,2273042,2287456,-,14414
131,BUMA.1121.00009,2,1830974,1845388,+,14414
131,BUMA.1121.00094,2,35079,49512,+,14433
131,BUMA.1121.00101,2,221605,235986,-,14381
131,BUMA.1121.00066,2,35066,49504,+,14438
131,BUMA.1121.00095,2,2051067,2065491,+,14424
131,BUMA.1121.00112,2,1157704,1172187,-,14483
131,BUMA.1121.00042,2,1662451,1676868,-,14417
131,BUMA.1121.00032,2,586252,600652,+,14400
131,BUMA.1121.00090,2,929389,943770,+,14381
131,BUMA.1121.00020,2,40627,54991,+,14364
131,BUMA.1121.00089,2,35058,49499,+,14441
131,BUMA.1121.00051,2,35086,49638,+,14552
131,BUMA.1121.00001,2,2221083,2235699,-,14616
131,BUMA.1121.00045,2,3078168,3092598,+,14430
131,BUMA.1121.00043,2,2407621,2422054,-,14433
131,BUMA.1121.00063,2,35061,49499,+,14438
131,BUMA.1121.00079,2,35084,49541,+,14457
131,BUMA.1121.00071,2,35036,49474,+,14438
131,BUMA.1121.00086,2,37335,51867,+,14532
131,BUMA.1121.00024,2,40634,54998,+,14364
131,BUMA.1121.00010,2,1371588,1386049,-,14461
131,BUMA.1121.00040,2,23472,37944,-,14472
131,BUMA.1121.00093,2,2895615,2910132,-,14517
131,BUMA.1121.00091,2,430754,445259,-,14505
