block,genome,chr/contig,start,end,orientation,length
128,BUMA.1121.00026,1,2582650,2682353,-,99703
128,BUMA.1121.00010,1,268494,369538,+,101044
128,BUMA.1121.00030,1,2631664,2731388,+,99724
128,BUMA.1121.00019,1,2661533,2761252,+,99719
59,BUMA.1121.00022,1,1324965,1330550,+,5585
59,BUMA.1121.00024,1,365,5950,+,5585
59,BUMA.1121.00054,1,627124,632709,-,5585
59,BUMA.1121.00052,1,3229694,3235279,+,5585
59,BUMA.1121.00048,1,3303079,3308664,+,5585
59,BUMA.1121.00050,1,1307759,1313344,+,5585
59,BUMA.1121.00015,1,544687,550272,+,5585
59,BUMA.1121.00086,1,434,6019,+,5585
59,BUMA.1121.00085,1,2826640,2832225,+,5585
59,BUMA.1121.00040,1,29,5614,+,5585
59,BUMA.1121.00020,1,365,5950,+,5585
59,BUMA.1121.00044,1,2802368,2807953,+,5585
59,BUMA.1121.00002,1,438966,444551,+,5585
59,BUMA.1121.00087,1,3310542,3316127,-,5585
59,BUMA.1121.00042,1,531410,536995,+,5585
59,BUMA.1121.00046,1,1438388,1443973,-,5585
59,BUMA.1121.00036,1,443366,448951,-,5585
59,BUMA.1121.00038,1,365,5950,+,5585
59,BUMA.1121.00081,1,434,6019,+,5585
59,BUMA.1121.00034,1,365,5950,+,5585
59,BUMA.1121.00013,1,1215664,1221249,-,5585
59,BUMA.1121.00032,1,1597350,1602935,+,5585
59,BUMA.1121.00004,1,365,5950,+,5585
59,BUMA.1121.00006,1,365,5950,+,5585
59,BUMA.1121.00017,1,365,5950,+,5585
59,BUMA.1121.00008,1,365,5950,+,5585
59,BUMA.1121.00028,1,365,5950,+,5585
59,BUMA.1121.00026,1,767259,772844,+,5585
59,BUMA.1121.00010,1,413642,419227,+,5585
59,BUMA.1121.00030,1,365,5950,+,5585
59,BUMA.1121.00019,1,365,5950,+,5585
58,BUMA.1121.00022,1,1319106,1324532,+,5426
58,BUMA.1121.00024,1,3501864,3507290,+,5426
58,BUMA.1121.00054,1,633142,638568,-,5426
58,BUMA.1121.00052,1,3223835,3229261,+,5426
58,BUMA.1121.00048,1,3297220,3302646,+,5426
58,BUMA.1121.00050,1,1301900,1307326,+,5426
58,BUMA.1121.00015,1,538829,544254,+,5425
58,BUMA.1121.00086,1,3490262,3495687,+,5425
58,BUMA.1121.00085,1,2820781,2826207,+,5426
58,BUMA.1121.00040,1,3548161,3553587,+,5426
58,BUMA.1121.00020,1,3620354,3625780,+,5426
58,BUMA.1121.00044,1,2796509,2801935,+,5426
58,BUMA.1121.00002,1,433107,438533,+,5426
58,BUMA.1121.00087,1,3316560,3321986,-,5426
58,BUMA.1121.00042,1,525551,530977,+,5426
58,BUMA.1121.00046,1,1444406,1449832,-,5426
58,BUMA.1121.00036,1,449384,454810,-,5426
58,BUMA.1121.00038,1,3504538,3509964,+,5426
58,BUMA.1121.00081,1,3504723,3510148,+,5425
58,BUMA.1121.00034,1,3568325,3573751,+,5426
58,BUMA.1121.00013,1,1221682,1227108,-,5426
58,BUMA.1121.00032,1,1591491,1596917,+,5426
58,BUMA.1121.00004,1,3618209,3623635,+,5426
58,BUMA.1121.00006,1,3504615,3510041,+,5426
58,BUMA.1121.00017,1,3465990,3471416,+,5426
58,BUMA.1121.00008,1,3552910,3558336,+,5426
58,BUMA.1121.00028,1,3573072,3578498,+,5426
58,BUMA.1121.00026,1,761400,766826,+,5426
58,BUMA.1121.00010,1,407783,413209,+,5426
58,BUMA.1121.00030,1,3466069,3471495,+,5426
58,BUMA.1121.00019,1,3506862,3512288,+,5426
57,BUMA.1121.00022,1,1308269,1317688,+,9419
57,BUMA.1121.00024,1,3455845,3465321,+,9476
57,BUMA.1121.00024,1,3473410,3482884,+,9474
57,BUMA.1121.00024,1,3490973,3500446,+,9473
57,BUMA.1121.00054,1,498673,508161,+,9488
57,BUMA.1121.00052,1,3213095,3222599,+,9504
57,BUMA.1121.00048,1,3427627,3437114,-,9487
57,BUMA.1121.00050,1,1291196,1300664,+,9468
57,BUMA.1121.00015,1,387781,397264,-,9483
57,BUMA.1121.00086,1,2265271,2274738,-,9467
57,BUMA.1121.00086,1,2283798,2293265,-,9467
57,BUMA.1121.00085,1,2810041,2819545,+,9504
57,BUMA.1121.00040,1,3537464,3546925,+,9461
57,BUMA.1121.00020,1,3591902,3601376,+,9474
57,BUMA.1121.00020,1,3609464,3618936,+,9472
57,BUMA.1121.00044,1,2785617,2795091,+,9474
57,BUMA.1121.00002,1,1652394,1661907,-,9513
57,BUMA.1121.00087,1,1042351,1051819,+,9468
57,BUMA.1121.00042,1,513408,522867,+,9459
57,BUMA.1121.00046,1,1451068,1460535,-,9467
57,BUMA.1121.00036,1,456228,465695,-,9467
57,BUMA.1121.00038,1,124913,134400,-,9487
57,BUMA.1121.00081,1,124982,134469,-,9487
57,BUMA.1121.00034,1,3557433,3566907,+,9474
57,BUMA.1121.00013,1,3505202,3514714,+,9512
57,BUMA.1121.00032,1,1580599,1590073,+,9474
57,BUMA.1121.00004,1,3607317,3616791,+,9474
57,BUMA.1121.00006,1,124913,134400,-,9487
57,BUMA.1121.00017,1,3455098,3464572,+,9474
57,BUMA.1121.00008,1,3542018,3551492,+,9474
57,BUMA.1121.00028,1,3527040,3536521,+,9481
57,BUMA.1121.00028,1,3544612,3554084,+,9472
57,BUMA.1121.00028,1,3562180,3571654,+,9474
57,BUMA.1121.00026,1,749249,758714,+,9465
57,BUMA.1121.00010,1,1626037,1635541,-,9504
57,BUMA.1121.00030,1,3455177,3464651,+,9474
57,BUMA.1121.00019,1,3478409,3487875,+,9466
57,BUMA.1121.00019,1,3495966,3505444,+,9478
56,BUMA.1121.00022,1,1289267,1297630,+,8363
56,BUMA.1121.00024,1,3436843,3445206,+,8363
56,BUMA.1121.00054,1,480806,489169,+,8363
56,BUMA.1121.00052,1,3194092,3202455,+,8363
56,BUMA.1121.00048,1,3446618,3454982,-,8364
56,BUMA.1121.00050,1,1272193,1280556,+,8363
56,BUMA.1121.00015,1,407904,416268,-,8364
56,BUMA.1121.00086,1,2303904,2312268,-,8364
56,BUMA.1121.00085,1,2791038,2799401,+,8363
56,BUMA.1121.00040,1,3519682,3528045,+,8363
56,BUMA.1121.00020,1,3572899,3581262,+,8363
56,BUMA.1121.00044,1,2766614,2774977,+,8363
56,BUMA.1121.00002,1,1672080,1680433,-,8353
56,BUMA.1121.00087,1,1023350,1031713,+,8363
56,BUMA.1121.00042,1,495540,503903,+,8363
56,BUMA.1121.00046,1,1471175,1479539,-,8364
56,BUMA.1121.00036,1,476333,484697,-,8364
56,BUMA.1121.00038,1,143904,152268,-,8364
56,BUMA.1121.00081,1,143973,152337,-,8364
56,BUMA.1121.00034,1,3538430,3546793,+,8363
56,BUMA.1121.00013,1,3486199,3494562,+,8363
56,BUMA.1121.00032,1,1561596,1569959,+,8363
56,BUMA.1121.00004,1,3588314,3596677,+,8363
56,BUMA.1121.00006,1,143904,152268,-,8364
56,BUMA.1121.00017,1,3436095,3444458,+,8363
56,BUMA.1121.00008,1,3519678,3528041,+,8363
56,BUMA.1121.00028,1,3508036,3516399,+,8363
56,BUMA.1121.00026,1,730576,738939,+,8363
56,BUMA.1121.00010,1,1646395,1654748,-,8353
56,BUMA.1121.00030,1,3436174,3444537,+,8363
56,BUMA.1121.00019,1,3459412,3467775,+,8363
55,BUMA.1121.00022,1,1263044,1288917,+,25873
55,BUMA.1121.00024,1,3410562,3436493,+,25931
55,BUMA.1121.00054,1,454426,480456,+,26030
55,BUMA.1121.00052,1,3167747,3193742,+,25995
55,BUMA.1121.00048,1,3455331,3481362,-,26031
55,BUMA.1121.00050,1,1245932,1271843,+,25911
55,BUMA.1121.00015,1,416617,442620,-,26003
55,BUMA.1121.00086,1,2312617,2338512,-,25895
55,BUMA.1121.00085,1,2764693,2790688,+,25995
55,BUMA.1121.00040,1,3493295,3519332,+,26037
55,BUMA.1121.00020,1,3546590,3572549,+,25959
55,BUMA.1121.00044,1,2740291,2766264,+,25973
55,BUMA.1121.00002,1,1682032,1707999,-,25967
55,BUMA.1121.00087,1,997106,1023000,+,25894
55,BUMA.1121.00042,1,469246,495190,+,25944
55,BUMA.1121.00046,1,1479888,1505807,-,25919
55,BUMA.1121.00036,1,485046,511083,-,26037
55,BUMA.1121.00038,1,152617,178648,-,26031
55,BUMA.1121.00081,1,152686,178717,-,26031
55,BUMA.1121.00034,1,3512121,3538080,+,25959
55,BUMA.1121.00013,1,3459875,3485849,+,25974
55,BUMA.1121.00032,1,1535280,1561246,+,25966
55,BUMA.1121.00004,1,3562005,3587964,+,25959
55,BUMA.1121.00006,1,152617,178648,-,26031
55,BUMA.1121.00017,1,3409786,3435745,+,25959
55,BUMA.1121.00008,1,3493376,3519328,+,25952
55,BUMA.1121.00028,1,3481755,3507686,+,25931
55,BUMA.1121.00026,1,704151,730226,+,26075
55,BUMA.1121.00010,1,1656348,1682314,-,25966
55,BUMA.1121.00030,1,3409851,3435824,+,25973
55,BUMA.1121.00019,1,3433103,3459062,+,25959
54,BUMA.1121.00022,1,1234204,1261435,+,27231
54,BUMA.1121.00024,1,3381722,3408953,+,27231
54,BUMA.1121.00054,1,425586,452817,+,27231
54,BUMA.1121.00052,1,3138907,3166138,+,27231
54,BUMA.1121.00048,1,3482955,3510187,-,27232
54,BUMA.1121.00050,1,1054658,1081905,+,27247
54,BUMA.1121.00015,1,604505,631752,-,27247
54,BUMA.1121.00086,1,2340110,2367357,-,27247
54,BUMA.1121.00085,1,2735853,2763084,+,27231
54,BUMA.1121.00040,1,3464469,3491701,+,27232
54,BUMA.1121.00020,1,3517750,3544981,+,27231
54,BUMA.1121.00044,1,2711436,2738682,+,27246
54,BUMA.1121.00002,1,1709590,1736837,-,27247
54,BUMA.1121.00087,1,968261,995508,+,27247
54,BUMA.1121.00042,1,440388,467655,+,27267
54,BUMA.1121.00046,1,1669801,1697048,-,27247
54,BUMA.1121.00036,1,512699,539946,-,27247
54,BUMA.1121.00038,1,180256,207488,-,27232
54,BUMA.1121.00081,1,180325,207557,-,27232
54,BUMA.1121.00034,1,3483266,3510512,+,27246
54,BUMA.1121.00013,1,3431035,3458266,+,27231
54,BUMA.1121.00032,1,1506440,1533671,+,27231
54,BUMA.1121.00004,1,3533165,3560396,+,27231
54,BUMA.1121.00006,1,180256,207488,-,27232
54,BUMA.1121.00017,1,3380931,3408177,+,27246
54,BUMA.1121.00008,1,3464536,3491767,+,27231
54,BUMA.1121.00028,1,3452915,3480146,+,27231
54,BUMA.1121.00026,1,675281,702558,+,27277
54,BUMA.1121.00010,1,1683902,1711149,-,27247
54,BUMA.1121.00030,1,3380996,3408242,+,27246
54,BUMA.1121.00019,1,3404263,3431494,+,27231
53,BUMA.1121.00022,1,1158483,1234202,+,75719
53,BUMA.1121.00024,1,3305928,3381720,+,75792
53,BUMA.1121.00054,1,349868,425584,+,75716
53,BUMA.1121.00052,1,3063114,3138905,+,75791
53,BUMA.1121.00048,1,1,75733,-,75732
53,BUMA.1121.00050,1,978844,1054656,+,75812
53,BUMA.1121.00015,1,631753,707559,-,75806
53,BUMA.1121.00086,1,2367358,2443061,-,75703
53,BUMA.1121.00085,1,2660060,2735851,+,75791
53,BUMA.1121.00040,1,3388681,3464467,+,75786
53,BUMA.1121.00020,1,3441948,3517748,+,75800
53,BUMA.1121.00044,1,2635650,2711434,+,75784
53,BUMA.1121.00002,1,1736838,1812685,-,75847
53,BUMA.1121.00087,1,892557,968259,+,75702
53,BUMA.1121.00042,1,364669,440386,+,75717
53,BUMA.1121.00046,1,1697049,1772854,-,75805
53,BUMA.1121.00036,1,539947,615716,-,75769
53,BUMA.1121.00038,1,207489,283206,-,75717
53,BUMA.1121.00081,1,207558,283275,-,75717
53,BUMA.1121.00034,1,3407480,3483264,+,75784
53,BUMA.1121.00013,1,3355209,3431033,+,75824
53,BUMA.1121.00032,1,1430638,1506438,+,75800
53,BUMA.1121.00004,1,3457368,3533163,+,75795
53,BUMA.1121.00006,1,207489,283206,-,75717
53,BUMA.1121.00017,1,3305145,3380929,+,75784
53,BUMA.1121.00008,1,3388734,3464534,+,75800
53,BUMA.1121.00028,1,3377128,3452913,+,75785
53,BUMA.1121.00026,1,599498,675279,+,75781
53,BUMA.1121.00010,1,1711150,1786996,-,75846
53,BUMA.1121.00030,1,3305212,3380994,+,75782
53,BUMA.1121.00019,1,3328461,3404261,+,75800
52,BUMA.1121.00022,1,1149433,1156985,+,7552
52,BUMA.1121.00024,1,7163,14715,-,7552
52,BUMA.1121.00054,1,618353,625911,+,7558
52,BUMA.1121.00052,1,3236492,3244044,-,7552
52,BUMA.1121.00048,1,3309877,3317435,-,7558
52,BUMA.1121.00050,1,1127374,1134926,+,7552
52,BUMA.1121.00015,1,551485,559037,-,7552
52,BUMA.1121.00086,1,2444559,2452111,-,7552
52,BUMA.1121.00085,1,2833438,2840990,-,7552
52,BUMA.1121.00040,1,6827,14379,-,7552
52,BUMA.1121.00020,1,7163,14715,-,7552
52,BUMA.1121.00044,1,2809166,2816718,-,7552
52,BUMA.1121.00002,1,445764,453316,-,7552
52,BUMA.1121.00087,1,883507,891059,+,7552
52,BUMA.1121.00042,1,538221,545808,-,7587
52,BUMA.1121.00046,1,1616780,1624332,-,7552
52,BUMA.1121.00036,1,434612,442153,+,7541
52,BUMA.1121.00038,1,7163,14721,-,7558
52,BUMA.1121.00081,1,7232,14790,-,7558
52,BUMA.1121.00034,1,7163,14715,-,7552
52,BUMA.1121.00013,1,1206899,1214451,+,7552
52,BUMA.1121.00032,1,1604148,1611700,-,7552
52,BUMA.1121.00004,1,7163,14715,-,7552
52,BUMA.1121.00006,1,7163,14721,-,7558
52,BUMA.1121.00017,1,7163,14715,-,7552
52,BUMA.1121.00008,1,7163,14715,-,7552
52,BUMA.1121.00028,1,7163,14715,-,7552
52,BUMA.1121.00026,1,774072,781653,-,7581
52,BUMA.1121.00010,1,420440,427992,-,7552
52,BUMA.1121.00030,1,7163,14715,-,7552
52,BUMA.1121.00019,1,7163,14715,-,7552
51,BUMA.1121.00022,1,1146208,1149431,+,3223
51,BUMA.1121.00024,1,14716,17939,-,3223
51,BUMA.1121.00054,1,615128,618351,+,3223
51,BUMA.1121.00052,1,3244045,3247268,-,3223
51,BUMA.1121.00048,1,3317436,3320659,-,3223
51,BUMA.1121.00050,1,1124149,1127372,+,3223
51,BUMA.1121.00015,1,559038,562261,-,3223
51,BUMA.1121.00086,1,2452112,2455335,-,3223
51,BUMA.1121.00085,1,2840991,2844214,-,3223
51,BUMA.1121.00040,1,14380,17603,-,3223
51,BUMA.1121.00020,1,14716,17939,-,3223
51,BUMA.1121.00044,1,2816719,2819942,-,3223
51,BUMA.1121.00002,1,453317,456540,-,3223
51,BUMA.1121.00087,1,880282,883505,+,3223
51,BUMA.1121.00042,1,545809,549043,-,3234
51,BUMA.1121.00046,1,1624333,1627556,-,3223
51,BUMA.1121.00036,1,430136,433375,+,3239
51,BUMA.1121.00038,1,14722,17945,-,3223
51,BUMA.1121.00081,1,14791,18014,-,3223
51,BUMA.1121.00034,1,14716,17939,-,3223
51,BUMA.1121.00013,1,1203674,1206897,+,3223
51,BUMA.1121.00032,1,1611701,1614924,-,3223
51,BUMA.1121.00004,1,14716,17939,-,3223
51,BUMA.1121.00006,1,14722,17945,-,3223
51,BUMA.1121.00017,1,14716,17939,-,3223
51,BUMA.1121.00008,1,14716,17939,-,3223
51,BUMA.1121.00028,1,14716,17939,-,3223
51,BUMA.1121.00026,1,781654,784888,-,3234
51,BUMA.1121.00010,1,427993,431216,-,3223
51,BUMA.1121.00030,1,14716,17939,-,3223
51,BUMA.1121.00019,1,14716,17939,-,3223
50,BUMA.1121.00022,1,1109648,1144132,+,34484
50,BUMA.1121.00024,1,20016,54500,-,34484
50,BUMA.1121.00054,1,578574,613052,+,34478
50,BUMA.1121.00052,1,3249345,3283829,-,34484
50,BUMA.1121.00048,1,3322736,3357214,-,34478
50,BUMA.1121.00050,1,1087586,1122073,+,34487
50,BUMA.1121.00015,1,564338,598825,-,34487
50,BUMA.1121.00086,1,2457412,2491896,-,34484
50,BUMA.1121.00085,1,2846291,2880775,-,34484
50,BUMA.1121.00040,1,19680,54164,-,34484
50,BUMA.1121.00020,1,20016,54500,-,34484
50,BUMA.1121.00044,1,2822019,2856503,-,34484
50,BUMA.1121.00002,1,458617,493101,-,34484
50,BUMA.1121.00087,1,843722,878206,+,34484
50,BUMA.1121.00042,1,550397,584873,-,34476
50,BUMA.1121.00046,1,1629633,1664120,-,34487
50,BUMA.1121.00036,1,393576,428060,+,34484
50,BUMA.1121.00038,1,20022,54500,-,34478
50,BUMA.1121.00081,1,20091,54569,-,34478
50,BUMA.1121.00034,1,20016,54500,-,34484
50,BUMA.1121.00013,1,1167114,1201598,+,34484
50,BUMA.1121.00032,1,1617001,1651485,-,34484
50,BUMA.1121.00004,1,20016,54500,-,34484
50,BUMA.1121.00006,1,20022,54500,-,34478
50,BUMA.1121.00017,1,20016,54500,-,34484
50,BUMA.1121.00008,1,20016,54500,-,34484
50,BUMA.1121.00028,1,20016,54500,-,34484
50,BUMA.1121.00026,1,786242,820685,-,34443
50,BUMA.1121.00010,1,433293,467776,-,34483
50,BUMA.1121.00030,1,20016,54500,-,34484
50,BUMA.1121.00019,1,20016,54500,-,34484
49,BUMA.1121.00022,1,1105514,1109646,+,4132
49,BUMA.1121.00024,1,54501,58618,-,4117
49,BUMA.1121.00054,1,574440,578572,+,4132
49,BUMA.1121.00052,1,3283830,3287963,-,4133
49,BUMA.1121.00048,1,3357215,3361348,-,4133
49,BUMA.1121.00050,1,1083452,1087584,+,4132
49,BUMA.1121.00015,1,598826,602959,-,4133
49,BUMA.1121.00086,1,2491897,2496014,-,4117
49,BUMA.1121.00085,1,2880776,2884909,-,4133
49,BUMA.1121.00040,1,54165,58298,-,4133
49,BUMA.1121.00020,1,54501,58618,-,4117
49,BUMA.1121.00044,1,2856504,2860621,-,4117
49,BUMA.1121.00002,1,493102,497235,-,4133
49,BUMA.1121.00087,1,839603,843720,+,4117
49,BUMA.1121.00042,1,584874,589007,-,4133
49,BUMA.1121.00046,1,1664121,1668254,-,4133
49,BUMA.1121.00036,1,389442,393574,+,4132
49,BUMA.1121.00038,1,54501,58634,-,4133
49,BUMA.1121.00081,1,54570,58703,-,4133
49,BUMA.1121.00034,1,54501,58618,-,4117
49,BUMA.1121.00013,1,1162980,1167112,+,4132
49,BUMA.1121.00032,1,1651486,1655603,-,4117
49,BUMA.1121.00004,1,54501,58618,-,4117
49,BUMA.1121.00006,1,54501,58634,-,4133
49,BUMA.1121.00017,1,54501,58618,-,4117
49,BUMA.1121.00008,1,54501,58618,-,4117
49,BUMA.1121.00028,1,54501,58618,-,4117
49,BUMA.1121.00010,1,467777,471909,-,4132
49,BUMA.1121.00030,1,54501,58618,-,4117
49,BUMA.1121.00019,1,54501,58618,-,4117
48,BUMA.1121.00022,1,1090230,1101258,+,11028
48,BUMA.1121.00024,1,965047,976075,+,11028
48,BUMA.1121.00054,1,781149,792168,+,11019
48,BUMA.1121.00052,1,3293465,3304485,-,11020
48,BUMA.1121.00048,1,3143618,3154638,-,11020
48,BUMA.1121.00050,1,1411207,1422226,+,11019
48,BUMA.1121.00015,1,216555,227575,-,11020
48,BUMA.1121.00086,1,3386339,3397367,+,11028
48,BUMA.1121.00085,1,2890410,2901430,-,11020
48,BUMA.1121.00040,1,313002,324022,-,11020
48,BUMA.1121.00020,1,1029990,1041018,+,11028
48,BUMA.1121.00044,1,230584,241612,+,11028
48,BUMA.1121.00002,1,501496,512534,-,11038
48,BUMA.1121.00087,1,3414856,3425885,-,11029
48,BUMA.1121.00042,1,3034972,3046010,-,11038
48,BUMA.1121.00046,1,1329505,1340525,-,11020
48,BUMA.1121.00036,1,374158,385186,+,11028
48,BUMA.1121.00038,1,3350936,3361956,-,11020
48,BUMA.1121.00081,1,3351121,3362141,-,11020
48,BUMA.1121.00034,1,1002477,1013505,+,11028
48,BUMA.1121.00013,1,1146458,1157477,+,11019
48,BUMA.1121.00032,1,2495562,2506590,+,11028
48,BUMA.1121.00004,1,966244,977272,+,11028
48,BUMA.1121.00006,1,3351013,3362033,-,11020
48,BUMA.1121.00017,1,900096,911124,+,11028
48,BUMA.1121.00008,1,968792,979820,+,11028
48,BUMA.1121.00028,1,965046,976074,+,11028
48,BUMA.1121.00026,1,825722,836760,-,11038
48,BUMA.1121.00010,1,476166,487204,-,11038
48,BUMA.1121.00030,1,900156,911184,+,11028
48,BUMA.1121.00019,1,965090,976118,+,11028
47,BUMA.1121.00022,1,1068622,1090228,+,21606
47,BUMA.1121.00024,1,943428,965045,+,21617
47,BUMA.1121.00054,1,759536,781147,+,21611
47,BUMA.1121.00052,1,3304486,3326081,-,21595
47,BUMA.1121.00048,1,3154639,3176250,-,21611
47,BUMA.1121.00050,1,1389610,1411205,+,21595
47,BUMA.1121.00015,1,227576,249171,-,21595
47,BUMA.1121.00086,1,3364743,3386337,+,21594
47,BUMA.1121.00085,1,2901431,2923026,-,21595
47,BUMA.1121.00040,1,324023,345618,-,21595
47,BUMA.1121.00020,1,1008371,1029988,+,21617
47,BUMA.1121.00044,1,208965,230582,+,21617
47,BUMA.1121.00002,1,512535,534141,-,21606
47,BUMA.1121.00087,1,3425886,3447480,-,21594
47,BUMA.1121.00042,1,3047593,3069214,-,21621
47,BUMA.1121.00046,1,1340526,1362121,-,21595
47,BUMA.1121.00036,1,352550,374156,+,21606
47,BUMA.1121.00038,1,3361957,3383568,-,21611
47,BUMA.1121.00081,1,3362142,3383753,-,21611
47,BUMA.1121.00034,1,980858,1002475,+,21617
47,BUMA.1121.00013,1,1124861,1146456,+,21595
47,BUMA.1121.00032,1,2473943,2495560,+,21617
47,BUMA.1121.00004,1,944625,966242,+,21617
47,BUMA.1121.00006,1,3362034,3383645,-,21611
47,BUMA.1121.00017,1,878477,900094,+,21617
47,BUMA.1121.00008,1,947173,968790,+,21617
47,BUMA.1121.00028,1,943427,965044,+,21617
47,BUMA.1121.00026,1,838342,859963,-,21621
47,BUMA.1121.00010,1,487205,508811,-,21606
47,BUMA.1121.00030,1,878537,900154,+,21617
47,BUMA.1121.00019,1,943471,965088,+,21617
46,BUMA.1121.00022,1,1049791,1066628,+,16837
46,BUMA.1121.00024,1,924585,941434,+,16849
46,BUMA.1121.00054,1,740690,757542,+,16852
46,BUMA.1121.00052,1,3328075,3344907,-,16832
46,BUMA.1121.00048,1,3178244,3195097,-,16853
46,BUMA.1121.00050,1,1370753,1387616,+,16863
46,BUMA.1121.00015,1,251165,268018,-,16853
46,BUMA.1121.00086,1,3345900,3362749,+,16849
46,BUMA.1121.00085,1,2925020,2941852,-,16832
46,BUMA.1121.00040,1,347612,364449,-,16837
46,BUMA.1121.00020,1,989528,1006377,+,16849
46,BUMA.1121.00044,1,190122,206971,+,16849
46,BUMA.1121.00002,1,536135,552984,-,16849
46,BUMA.1121.00087,1,3449474,3466323,-,16849
46,BUMA.1121.00042,1,3071208,3088057,-,16849
46,BUMA.1121.00046,1,1364115,1380979,-,16864
46,BUMA.1121.00036,1,333707,350556,+,16849
46,BUMA.1121.00038,1,3385562,3402415,-,16853
46,BUMA.1121.00081,1,3385747,3402600,-,16853
46,BUMA.1121.00034,1,962015,978864,+,16849
46,BUMA.1121.00013,1,1106035,1122867,+,16832
46,BUMA.1121.00032,1,2455100,2471949,+,16849
46,BUMA.1121.00004,1,925783,942631,+,16848
46,BUMA.1121.00006,1,3385639,3402492,-,16853
46,BUMA.1121.00017,1,859634,876483,+,16849
46,BUMA.1121.00008,1,928330,945179,+,16849
46,BUMA.1121.00028,1,924584,941433,+,16849
46,BUMA.1121.00026,1,861957,878806,-,16849
46,BUMA.1121.00010,1,510805,527654,-,16849
46,BUMA.1121.00030,1,859694,876543,+,16849
46,BUMA.1121.00019,1,924628,941477,+,16849
45,BUMA.1121.00022,1,1039653,1049790,+,10137
45,BUMA.1121.00024,1,914447,924584,+,10137
45,BUMA.1121.00054,1,728973,739107,+,10134
45,BUMA.1121.00052,1,3344909,3355046,-,10137
45,BUMA.1121.00048,1,3196679,3206814,-,10135
45,BUMA.1121.00050,1,1359036,1369170,+,10134
45,BUMA.1121.00015,1,269600,279735,-,10135
45,BUMA.1121.00086,1,3335762,3345899,+,10137
45,BUMA.1121.00085,1,2941854,2951991,-,10137
45,BUMA.1121.00040,1,364451,374588,-,10137
45,BUMA.1121.00020,1,979390,989527,+,10137
45,BUMA.1121.00044,1,179984,190121,+,10137
45,BUMA.1121.00002,1,552986,563118,-,10132
45,BUMA.1121.00087,1,3466325,3476186,-,9861
45,BUMA.1121.00042,1,3088059,3098196,-,10137
45,BUMA.1121.00046,1,1382561,1392696,-,10135
45,BUMA.1121.00036,1,323569,333706,+,10137
45,BUMA.1121.00038,1,3403997,3414132,-,10135
45,BUMA.1121.00081,1,3404182,3414317,-,10135
45,BUMA.1121.00034,1,951877,962014,+,10137
45,BUMA.1121.00013,1,1095897,1106034,+,10137
45,BUMA.1121.00032,1,2444962,2455099,+,10137
45,BUMA.1121.00004,1,915645,925782,+,10137
45,BUMA.1121.00006,1,3404074,3414209,-,10135
45,BUMA.1121.00017,1,849496,859633,+,10137
45,BUMA.1121.00008,1,918192,928329,+,10137
45,BUMA.1121.00028,1,914446,924583,+,10137
45,BUMA.1121.00026,1,878808,888945,-,10137
45,BUMA.1121.00010,1,527656,537788,-,10132
45,BUMA.1121.00030,1,849556,859693,+,10137
45,BUMA.1121.00019,1,914490,924627,+,10137
44,BUMA.1121.00022,1,1034535,1039651,+,5116
44,BUMA.1121.00024,1,909329,914445,+,5116
44,BUMA.1121.00054,1,723855,728971,+,5116
44,BUMA.1121.00052,1,3355047,3360163,-,5116
44,BUMA.1121.00048,1,3206815,3211931,-,5116
44,BUMA.1121.00050,1,1353918,1359034,+,5116
44,BUMA.1121.00015,1,279736,284852,-,5116
44,BUMA.1121.00086,1,3330644,3335760,+,5116
44,BUMA.1121.00085,1,2951992,2957108,-,5116
44,BUMA.1121.00040,1,374589,379705,-,5116
44,BUMA.1121.00020,1,974272,979388,+,5116
44,BUMA.1121.00044,1,174866,179982,+,5116
44,BUMA.1121.00002,1,563119,568235,-,5116
44,BUMA.1121.00087,1,209,5340,-,5131
44,BUMA.1121.00042,1,3098197,3103313,-,5116
44,BUMA.1121.00046,1,1392697,1397813,-,5116
44,BUMA.1121.00036,1,318451,323567,+,5116
44,BUMA.1121.00038,1,3414133,3419249,-,5116
44,BUMA.1121.00081,1,3414318,3419434,-,5116
44,BUMA.1121.00034,1,946759,951875,+,5116
44,BUMA.1121.00013,1,1090779,1095895,+,5116
44,BUMA.1121.00032,1,2439844,2444960,+,5116
44,BUMA.1121.00004,1,910527,915643,+,5116
44,BUMA.1121.00006,1,3414210,3419326,-,5116
44,BUMA.1121.00017,1,844378,849494,+,5116
44,BUMA.1121.00008,1,913074,918190,+,5116
44,BUMA.1121.00028,1,909328,914444,+,5116
44,BUMA.1121.00026,1,888946,894062,-,5116
44,BUMA.1121.00010,1,537789,542905,-,5116
44,BUMA.1121.00030,1,844438,849554,+,5116
44,BUMA.1121.00019,1,909372,914488,+,5116
43,BUMA.1121.00022,1,1015116,1034529,+,19413
43,BUMA.1121.00024,1,889910,909323,+,19413
43,BUMA.1121.00054,1,704448,723849,+,19401
43,BUMA.1121.00052,1,3361766,3381162,-,19396
43,BUMA.1121.00048,1,3211938,3231339,-,19401
43,BUMA.1121.00050,1,1334520,1353912,+,19392
43,BUMA.1121.00015,1,284859,304251,-,19392
43,BUMA.1121.00086,1,3311225,3330638,+,19413
43,BUMA.1121.00085,1,2958711,2978107,-,19396
43,BUMA.1121.00040,1,381305,400708,-,19403
43,BUMA.1121.00020,1,954853,974266,+,19413
