83	+	1718060	1721671	3611
84	-	2708978	2705368	3610
86	+	1403324	1406935	3611
87	+	82436	86047	3611
88	-	1715552	1711942	3610
90	+	1400186	1403797	3611
91	+	1477041	1480652	3611
93	-	2965250	2961640	3610
95	+	2368321	2371932	3611
96	+	12159	15770	3611
97	+	2386835	2390446	3611
98	+	2164721	2168332	3611
101	-	1986699	1983089	3610
103	-	1061926	1058316	3610
104	+	1411540	1415151	3611
106	+	1422458	1426069	3611
107	-	2234082	2230472	3610
108	+	1974531	1978142	3611
109	-	898484	894874	3610
110	-	1245182	1241572	3610
111	+	1471660	1475271	3611
112	+	1340553	1344164	3611
113	+	2357447	2361058	3611
114	+	1785948	1789559	3611
116	-	391615	388005	3610
117	+	1426388	1429999	3611
118	+	1320739	1324350	3611
120	-	2579791	2576181	3610
124	-	3149553	3145943	3610
136	+	1466967	1470578	3611
140	-	784140	780530	3610
142	+	1651946	1655557	3611
145	+	90857	94468	3611
147	+	1427625	1431236	3611
149	-	265278	261668	3610
--------------------------------------------------------------------------------
Block #1138
Seq_id	Strand	Start	End	Length
15	+	50266	54867	4601
16	+	87018	91626	4608
17	-	2535895	2531299	4596
18	-	3167249	3162653	4596
19	+	1940971	1945567	4596
21	-	2388345	2383727	4618
22	+	1550722	1555317	4595
23	-	2557188	2552581	4607
25	-	3184520	3179924	4596
26	+	2854516	2859124	4608
28	+	2563265	2567865	4600
29	-	2284814	2280234	4580
30	+	1679203	1683802	4599
32	+	1464421	1469021	4600
33	-	1510858	1506258	4600
35	+	1268662	1273219	4557
38	-	3319494	3314833	4661
39	-	2379746	2375150	4596
40	-	983853	979261	4592
42	+	1422233	1426838	4605
43	+	1751551	1756155	4604
44	+	1403675	1408268	4593
45	+	1409568	1414168	4600
46	-	672488	667903	4585
50	+	2409074	2413669	4595
51	+	2477857	2482441	4584
52	-	326411	321803	4608
54	-	2206176	2201587	4589
57	+	1690544	1695114	4570
58	+	1433491	1438090	4599
59	+	612304	616899	4595
60	+	1636424	1641018	4594
61	+	1419016	1423623	4607
62	+	3365071	3369650	4579
65	+	66718	71317	4599
66	+	1545869	1550463	4594
70	+	750427	755022	4595
71	+	1500356	1504947	4591
73	+	1397967	1402563	4596
74	+	1418596	1423192	4596
75	-	2277472	2272880	4592
76	-	2491900	2487276	4624
77	+	1513668	1518267	4599
78	-	2942883	2938288	4595
79	-	777912	773317	4595
82	+	1363235	1367834	4599
83	+	1713349	1717972	4623
84	-	2713662	2709066	4596
86	+	1398633	1403236	4603
87	+	77764	82348	4584
88	-	1720219	1715640	4579
90	+	1395491	1400098	4607
91	+	1472361	1476953	4592
93	-	2969905	2965338	4567
95	+	2363647	2368233	4586
96	+	7484	12071	4587
97	+	2382142	2386747	4605
98	+	2160038	2164633	4595
101	-	1991378	1986787	4591
103	-	1066618	1062014	4604
104	+	1406845	1411452	4607
106	+	1417770	1422370	4600
107	-	2238778	2234170	4608
108	+	1969844	1974443	4599
109	-	903168	898572	4596
110	-	1249870	1245270	4600
111	+	1466988	1471572	4584
112	+	1335864	1340465	4601
113	+	2352774	2357359	4585
114	+	1781265	1785860	4595
116	-	396303	391703	4600
117	+	1421700	1426300	4600
118	+	1316057	1320651	4594
120	-	2584480	2579879	4601
124	-	3154251	3149641	4610
136	+	1462272	1466879	4607
140	-	788824	784228	4596
142	+	1647249	1651858	4609
145	+	86162	90769	4607
147	+	1422937	1427537	4600
149	-	269962	265366	4596
--------------------------------------------------------------------------------
Block #1137
Seq_id	Strand	Start	End	Length
15	+	47499	49426	1927
16	+	82994	84935	1941
17	-	2538613	2536714	1899
18	-	3169996	3168068	1928
19	+	1938253	1940152	1899
21	-	2428856	2426908	1948
22	+	1548004	1549903	1899
23	-	2559975	2558029	1946
25	-	3187259	3185339	1920
26	+	2850828	2852693	1865
28	+	2523234	2525156	1922
29	-	2287638	2285644	1994
30	+	1675459	1677380	1921
32	+	1461655	1463582	1927
33	-	1513609	1511678	1931
35	+	1265852	1267833	1981
38	-	3322245	3320336	1909
39	-	2382475	2380565	1910
40	-	987613	985675	1938
42	+	1419447	1421392	1945
43	+	1748739	1750712	1973
44	+	1398928	1400851	1923
45	+	1406802	1408729	1927
46	-	675244	673308	1936
50	+	2406311	2408255	1944
51	+	2475101	2477037	1936
52	-	364964	363040	1924
54	-	2208885	2206968	1917
57	+	1673570	1675609	2039
58	+	1430740	1432671	1931
59	+	609586	611485	1899
60	+	1632731	1634650	1919
61	+	1393538	1395451	1913
62	+	3335365	3337285	1920
65	+	63963	65879	1916
66	+	1543151	1545050	1899
70	+	747699	749597	1898
71	+	1459594	1461542	1948
73	+	1389567	1391485	1918
74	+	1392737	1394660	1923
75	-	2281232	2279294	1938
76	-	2495696	2493742	1954
77	+	1510846	1512829	1983
78	-	2945661	2943724	1937
79	-	785304	783351	1953
82	+	1360480	1362396	1916
83	+	1705941	1707911	1970
84	-	2716391	2714481	1910
86	+	1393575	1395487	1912
87	+	75027	76925	1898
88	-	1723060	1721060	2000
90	+	1391045	1392960	1915
91	+	1469571	1471522	1951
93	-	2972655	2970745	1910
95	+	2360903	2362855	1952
96	+	3126748	3128680	1932
97	+	2379330	2381303	1973
98	+	2157261	2159208	1947
101	-	1995100	1993155	1945
103	-	1106081	1104154	1927
104	+	1383150	1385053	1903
106	+	1392290	1394204	1914
107	-	2241540	2239617	1923
108	+	1967074	1969003	1929
109	-	915591	913640	1951
110	-	1252652	1250710	1942
111	+	1464240	1466149	1909
112	+	1333102	1335023	1921
113	+	2349021	2350950	1929
114	+	1778536	1780435	1899
116	-	399064	397135	1929
117	+	1418934	1420861	1927
118	+	1308665	1310618	1953
120	-	2587246	2585319	1927
124	-	3215447	3213512	1935
136	+	1423720	1425643	1923
140	-	791571	789643	1928
142	+	1644491	1646417	1926
145	+	47610	49533	1923
147	+	1420172	1422098	1926
149	-	282334	280434	1900
--------------------------------------------------------------------------------
Block #1136
Seq_id	Strand	Start	End	Length
15	+	44538	46961	2423
16	+	80036	82459	2423
17	-	2541572	2539149	2423
18	-	3172954	3170531	2423
19	+	1935294	1937717	2423
21	-	2431815	2429392	2423
22	+	1545045	1547468	2423
23	-	2562934	2560511	2423
25	-	3190218	3187795	2423
26	+	2847977	2850400	2423
28	+	2520276	2522699	2423
29	-	2290597	2288174	2423
30	+	1672500	1674923	2423
32	+	1458697	1461120	2423
33	-	1516567	1514144	2423
35	+	1262891	1265314	2423
38	-	3325204	3322781	2423
39	-	2385434	2383011	2423
40	-	990572	988149	2423
42	+	1416490	1418912	2422
43	+	1745782	1748205	2423
44	+	1395982	1398405	2423
45	+	1403843	1406266	2423
46	-	678203	675780	2423
50	+	2403352	2405775	2423
51	+	2472142	2474565	2423
52	-	367922	365499	2423
54	-	2211844	2209421	2423
57	+	1670611	1673034	2423
58	+	1427782	1430205	2423
59	+	606627	609050	2423
60	+	1629772	1632195	2423
61	+	1390579	1393002	2423
62	+	3332406	3334829	2423
65	+	61002	63425	2423
66	+	1540192	1542615	2423
70	+	744740	747163	2423
71	+	1456636	1459059	2423
73	+	1386637	1389060	2423
74	+	1389795	1392218	2423
75	-	2284193	2281767	2426
76	-	2498654	2496231	2423
77	+	1507887	1510310	2423
78	-	2948619	2946196	2423
79	-	788262	785839	2423
82	+	1357520	1359943	2423
83	+	1702982	1705405	2423
84	-	2719350	2716927	2423
86	+	1390624	1393047	2423
87	+	72068	74491	2423
88	-	1726018	1723595	2423
90	+	1388143	1390566	2423
91	+	1466612	1469035	2423
93	-	2975614	2973191	2423
95	+	2357945	2360368	2423
96	+	3123791	3126213	2422
97	+	2339750	2342137	2387
98	+	2154302	2156725	2423
101	-	1998059	1995636	2423
103	-	1109040	1106617	2423
104	+	1380217	1382640	2423
106	+	1389331	1391754	2423
107	-	2244497	2242075	2422
108	+	1964115	1966538	2423
109	-	918550	916127	2423
110	-	1257061	1254638	2423
111	+	1461282	1463705	2423
112	+	1330143	1332566	2423
113	+	2346063	2348486	2423
114	+	1775577	1778000	2423
116	-	403477	401054	2423
117	+	1415976	1418399	2423
118	+	1305707	1308130	2423
120	-	2590205	2587782	2423
124	-	3218404	3215981	2423
136	+	1420761	1423184	2423
140	-	794529	792106	2423
142	+	1641532	1643955	2423
145	+	44651	47074	2423
147	+	1417214	1419637	2423
149	-	285293	282870	2423
--------------------------------------------------------------------------------
Block #1135
Seq_id	Strand	Start	End	Length
15	+	42712	44335	1623
16	+	78210	79833	1623
17	-	2543397	2541774	1623
18	-	3174779	3173156	1623
19	+	1933468	1935091	1623
21	-	2433640	2432017	1623
22	+	1543219	1544842	1623
23	-	2564759	2563136	1623
25	-	3192043	3190420	1623
26	+	2846151	2847774	1623
28	+	2518450	2520073	1623
29	-	2292422	2290799	1623
30	+	1670674	1672297	1623
32	+	1456871	1458494	1623
33	-	1518392	1516769	1623
35	+	1261065	1262688	1623
38	-	3327045	3325406	1639
39	-	2387259	2385636	1623
40	-	992397	990774	1623
42	+	1414664	1416287	1623
43	+	1743956	1745579	1623
44	+	1394156	1395779	1623
45	+	1402017	1403640	1623
46	-	680028	678405	1623
50	+	2401526	2403149	1623
51	+	2470316	2471939	1623
52	-	369747	368124	1623
54	-	2213669	2212046	1623
57	+	1668785	1670408	1623
58	+	1425956	1427579	1623
59	+	604801	606424	1623
60	+	1627946	1629569	1623
61	+	1388753	1390376	1623
62	+	3330580	3332203	1623
65	+	59176	60799	1623
66	+	1538366	1539989	1623
70	+	742914	744537	1623
71	+	1454811	1456433	1622
73	+	1384811	1386434	1623
74	+	1387969	1389592	1623
75	-	2286018	2284395	1623
76	-	2500479	2498849	1630
77	+	1506061	1507684	1623
78	-	2950444	2948821	1623
79	-	790087	788464	1623
82	+	1355694	1357317	1623
83	+	1701156	1702779	1623
84	-	2721175	2719552	1623
86	+	1388798	1390421	1623
87	+	70242	71865	1623
88	-	1727843	1726220	1623
90	+	1386317	1387940	1623
91	+	1464786	1466409	1623
93	-	2977439	2975816	1623
95	+	2356119	2357742	1623
96	+	3121965	3123588	1623
97	+	2337924	2339547	1623
98	+	2152476	2154099	1623
101	-	1999884	1998261	1623
103	-	1110865	1109242	1623
104	+	1378391	1380014	1623
106	+	1387505	1389128	1623
107	-	2246322	2244699	1623
108	+	1962289	1963912	1623
109	-	920375	918752	1623
110	-	1258886	1257257	1629
111	+	1459456	1461079	1623
112	+	1328317	1329940	1623
113	+	2344237	2345860	1623
114	+	1773751	1775374	1623
116	-	405302	403679	1623
117	+	1414150	1415773	1623
118	+	1303881	1305504	1623
120	-	2592030	2590407	1623
124	-	3220229	3218606	1623
136	+	1418935	1420558	1623
140	-	796354	794731	1623
142	+	1639706	1641329	1623
145	+	42825	44448	1623
147	+	1415388	1417011	1623
149	-	287118	285495	1623
--------------------------------------------------------------------------------
Block #1134
Seq_id	Strand	Start	End	Length
15	+	40858	42711	1853
16	+	76356	78209	1853
17	-	2545251	2543399	1852
18	-	3176633	3174781	1852
19	+	1931614	1933467	1853
21	-	2435494	2433642	1852
22	+	1541365	1543218	1853
23	-	2566613	2564761	1852
25	-	3193897	3192045	1852
26	+	2844297	2846150	1853
28	+	2516596	2518449	1853
29	-	2294276	2292424	1852
30	+	1668820	1670673	1853
32	+	1455017	1456870	1853
33	-	1520246	1518394	1852
35	+	1259211	1261064	1853
38	-	1814	1	1813
39	-	2389113	2387261	1852
40	-	994251	992399	1852
42	+	1412810	1414663	1853
43	+	1742102	1743955	1853
44	+	1392302	1394155	1853
45	+	1400163	1402016	1853
46	-	681882	680030	1852
50	+	2399672	2401525	1853
51	+	2468462	2470315	1853
52	-	371601	369749	1852
54	-	2215523	2213671	1852
57	+	1666931	1668784	1853
58	+	1424102	1425955	1853
59	+	602947	604800	1853
60	+	1626092	1627945	1853
61	+	1386899	1388752	1853
62	+	3328726	3330579	1853
65	+	57322	59175	1853
66	+	1536512	1538365	1853
70	+	741060	742913	1853
71	+	1452957	1454810	1853
73	+	1382957	1384810	1853
74	+	1386115	1387968	1853
75	-	2287872	2286020	1852
76	-	2502333	2500481	1852
77	+	1504207	1506060	1853
78	-	2952298	2950446	1852
79	-	791941	790089	1852
82	+	1353840	1355693	1853
83	+	1699302	1701155	1853
84	-	2723029	2721177	1852
86	+	1386944	1388797	1853
87	+	68388	70241	1853
88	-	1729697	1727845	1852
90	+	1384463	1386316	1853
91	+	1462932	1464785	1853
93	-	2979293	2977441	1852
95	+	2354265	2356118	1853
96	+	3120117	3121964	1847
97	+	2336070	2337923	1853
98	+	2150622	2152475	1853
101	-	2001738	1999886	1852
103	-	1112719	1110867	1852
104	+	1376537	1378390	1853
106	+	1385651	1387504	1853
107	-	2248176	2246324	1852
108	+	1960435	1962288	1853
109	-	922229	920377	1852
110	-	1260740	1258888	1852
111	+	1457602	1459455	1853
112	+	1326463	1328316	1853
113	+	2342383	2344236	1853
114	+	1771897	1773750	1853
116	-	407156	405304	1852
117	+	1412296	1414149	1853
118	+	1302027	1303880	1853
120	-	2593884	2592032	1852
124	-	3222083	3220231	1852
136	+	1417081	1418934	1853
140	-	798208	796356	1852
142	+	1637852	1639705	1853
145	+	40971	42824	1853
147	+	1413534	1415387	1853
149	-	288972	287120	1852
--------------------------------------------------------------------------------
Block #1133
Seq_id	Strand	Start	End	Length
15	+	38120	40286	2166
16	+	73624	75784	2160
17	-	2547998	2545823	2175
18	-	3179380	3177205	2175
19	+	1928867	1931042	2175
21	-	2438241	2436066	2175
22	+	1538582	1540793	2211
23	-	2569351	2567185	2166
25	-	3196644	3194469	2175
26	+	2841550	2843725	2175
28	+	2513858	2516024	2166
29	-	2297023	2294848	2175
30	+	1666061	1668248	2187
32	+	1452270	1454445	2175
33	-	1522993	1520818	2175
35	+	1256464	1258639	2175
38	-	4561	2386	2175
39	-	2391876	2389685	2191
40	-	996983	994823	2160
42	+	1410063	1412238	2175
43	+	1739355	1741530	2175
44	+	1389564	1391730	2166
45	+	1397416	1399591	2175
46	-	684620	682454	2166
50	+	2396925	2399100	2175
51	+	2465724	2467890	2166
52	-	374333	372173	2160
54	-	2218255	2216095	2160
57	+	1664184	1666359	2175
58	+	1421355	1423530	2175
59	+	600200	602375	2175
60	+	1623360	1625520	2160
61	+	1384161	1386327	2166
62	+	3325979	3328154	2175
65	+	54584	56750	2166
66	+	1533765	1535940	2175
70	+	738313	740488	2175
71	+	1450210	1452385	2175
73	+	1380219	1382385	2166
74	+	1383377	1385543	2166
75	-	2290605	2288444	2161
76	-	2505101	2502905	2196
77	+	1501460	1503635	2175
78	-	2955036	2952870	2166
79	-	794688	792513	2175
82	+	1351102	1353268	2166
83	+	1696555	1698730	2175
84	-	2725792	2723601	2191
86	+	1384206	1386372	2166
87	+	65641	67816	2175
88	-	1732429	1730269	2160
90	+	1381725	1383891	2166
91	+	1460182	1462360	2178
93	-	2982025	2979865	2160
95	+	2351512	2353693	2181
96	+	3117358	3119545	2187
97	+	2333323	2335498	2175
98	+	2147875	2150050	2175
101	-	2004470	2002310	2160
103	-	1115466	1113291	2175
104	+	1373799	1375965	2166
106	+	1382913	1385079	2166
107	-	2250914	2248748	2166
108	+	1957688	1959863	2175
109	-	924976	922801	2175
110	-	1263487	1261312	2175
111	+	1454855	1457030	2175
112	+	1323725	1325891	2166
113	+	2339624	2341811	2187
114	+	1769150	1771325	2175
116	-	409903	407728	2175
117	+	1409549	1411724	2175
118	+	1299280	1301455	2175
120	-	2596631	2594456	2175
124	-	3224830	3222655	2175
136	+	1414343	1416509	2166
140	-	800955	798780	2175
142	+	1635105	1637280	2175
145	+	38233	40399	2166
147	+	1410787	1412962	2175
149	-	291704	289544	2160
--------------------------------------------------------------------------------
Block #1132
Seq_id	Strand	Start	End	Length
15	+	35697	37396	1699
16	+	71214	72915	1701
17	-	2550347	2548653	1694
18	-	3181778	3180084	1694
19	+	1926504	1928199	1695
21	-	2440635	2438924	1711
22	+	1536233	1537928	1695
23	-	2571734	2570025	1709
25	-	3199035	3197341	1694
26	+	2839131	2840826	1695
28	+	2511469	2513178	1709
29	-	2299372	2297678	1694
30	+	1663656	1665358	1702
32	+	1449872	1451567	1695
33	-	1525384	1523676	1708
35	+	1254062	1255784	1722
38	-	6943	5228	1715
39	-	2395543	2393835	1708
40	-	999385	997666	1719
42	+	1407686	1409381	1695
43	+	1735681	1737376	1695
44	+	1387195	1388885	1690
45	+	1395018	1396713	1695
46	-	686998	685296	1702
50	+	2394569	2396264	1695
51	+	2463346	2465049	1703
52	-	376737	375036	1701
54	-	2220646	2218938	1708
57	+	1661808	1663511	1703
58	+	1418964	1420673	1709
59	+	597844	599539	1695
60	+	1620961	1622666	1705
61	+	1381784	1383474	1690
62	+	3323504	3325213	1709
65	+	52200	53890	1690
66	+	1531409	1533104	1695
70	+	735957	737652	1695
71	+	1447806	1449537	1731
73	+	1377842	1379532	1690
74	+	1381000	1382690	1690
75	-	2293007	2291288	1719
76	-	2507484	2505770	1714
77	+	1499076	1500778	1702
78	-	2957425	2955724	1701
79	-	797108	795398	1710
82	+	1348718	1350408	1690
83	+	1694132	1695834	1702
84	-	2729459	2727751	1708
86	+	1381829	1383519	1690
87	+	63257	64959	1702
88	-	1734815	1733103	1712
90	+	1379348	1381038	1690
91	+	1457791	1459489	1698
93	-	2984419	2982701	1718
95	+	2349059	2350776	1717
96	+	3114957	3116672	1715
97	+	2329649	2331344	1695
98	+	2145526	2147221	1695
101	-	2006868	2005166	1702
103	-	1117855	1116154	1701
104	+	1371422	1373112	1690
106	+	1380536	1382226	1690
107	-	2253298	2251609	1689
108	+	1955237	1956939	1702
109	-	927325	925631	1694
110	-	1265856	1264161	1695
111	+	1452492	1454187	1695
112	+	1321336	1323038	1702
113	+	2337221	2338916	1695
114	+	1766794	1768489	1695
116	-	412287	410586	1701
117	+	1407151	1408846	1695
118	+	1296861	1298571	1710
120	-	2599029	2597335	1694
124	-	3227226	3225518	1708
136	+	1411966	1413656	1690
140	-	803332	801638	1694
142	+	1632722	1634432	1710
145	+	35856	37546	1690
147	+	1408396	1410091	1695
149	-	294081	292380	1701
--------------------------------------------------------------------------------
Block #1131
Seq_id	Strand	Start	End	Length
15	+	28591	32501	3910
16	+	64108	68043	3935
17	-	2557457	2553544	3913
18	-	3188888	3184975	3913
19	+	1919395	1923307	3912
21	-	2447749	2443816	3933
22	+	1529123	1533047	3924
23	-	2578861	2574925	3936
25	-	3206145	3202232	3913
26	+	2832027	2835950	3923
28	+	2504386	2508297	3911
29	-	2306489	2302569	3920
30	+	1656533	1660465	3932
32	+	1442742	1446653	3911
33	-	1532485	1528561	3924
35	+	1246946	1250887	3941
38	-	13939	10123	3816
39	-	2402603	2398680	3923
40	-	1006567	1002571	3996
42	+	1400561	1404490	3929
43	+	1728584	1732494	3910
44	+	1380068	1383987	3919
45	+	1387888	1391799	3911
46	-	694024	690120	3904
50	+	2387498	2391421	3923
51	+	2456323	2460225	3902
52	-	383842	379929	3913
54	-	2227756	2223832	3924
57	+	1654691	1658622	3931
58	+	1411864	1415787	3923
59	+	590736	594647	3911
60	+	1613842	1617764	3922
61	+	1374657	1378576	3919
62	+	3316410	3320321	3911
65	+	45452	49019	3567
66	+	1524311	1528223	3912
70	+	674962	678889	3927
71	+	1440692	1444624	3932
73	+	1370753	1374671	3918
74	+	1373882	1377792	3910
75	-	2300192	2296193	3999
76	-	2514541	2510618	3923
77	+	1491957	1495880	3923
78	-	2964525	2960610	3915
79	-	804220	800311	3909
82	+	1341605	1345537	3932
83	+	1687027	1690962	3935
84	-	2736519	2732596	3923
86	+	1374702	1378621	3919
87	+	56138	60061	3923
88	-	1741910	1738001	3909
90	+	1372221	1376140	3919
91	+	1450682	1454605	3923
93	-	2991524	2987600	3924
95	+	2341960	2345862	3902
96	+	3107825	3111772	3947
97	+	2322551	2326462	3911
98	+	2138418	2142329	3911
101	-	2014003	2010070	3933
103	-	1124801	1120888	3913
104	+	1364295	1368214	3919
106	+	1373409	1377328	3919
107	-	2260414	2256490	3924
108	+	1948066	1952018	3952
109	-	934375	930462	3913
110	-	1272944	1269031	3913
111	+	1445463	1449322	3859
112	+	1314237	1318151	3914
113	+	2330083	2333991	3908
114	+	1759696	1763608	3912
116	-	419396	415472	3924
117	+	1399989	1403899	3910
118	+	1289749	1293657	3908
120	-	2606161	2602248	3913
124	-	3234346	3230418	3928
136	+	1404839	1408758	3919
140	-	810442	806529	3913
142	+	1625611	1629531	3920
145	+	28729	32648	3919
147	+	1401278	1405188	3910
149	-	301191	297278	3913
--------------------------------------------------------------------------------
Block #1130
Seq_id	Strand	Start	End	Length
15	+	23560	26564	3004
16	+	59062	62081	3019
17	-	2562469	2559477	2992
18	-	3193900	3190908	2992
19	+	1914380	1917375	2995
21	-	2452831	2449755	3076
22	+	1524111	1527103	2992
23	-	2583901	2580888	3013
25	-	3211157	3208165	2992
26	+	2826958	2830007	3049
28	+	2499319	2502359	3040
29	-	2311564	2308509	3055
30	+	1651502	1654506	3004
32	+	1437722	1440714	2992
33	-	1537543	1534512	3031
35	+	1241900	1244919	3019
38	-	19014	16001	3013
39	-	2407622	2404630	2992
42	+	1395542	1398534	2992
43	+	1723563	1726557	2994
44	+	1375035	1378048	3013
45	+	1382869	1385861	2992
46	-	699064	696051	3013
50	+	2382486	2385478	2992
51	+	2451284	2454296	3012
52	-	388872	385880	2992
54	-	2232796	2229783	3013
57	+	1649642	1652664	3022
58	+	1406806	1409837	3031
59	+	585724	588716	2992
60	+	1608793	1611815	3022
61	+	1369624	1372637	3013
62	+	3311364	3314383	3019
65	+	40433	43425	2992
66	+	1519299	1522291	2992
70	+	669950	672942	2992
71	+	1435661	1438665	3004
73	+	1365724	1368733	3009
74	+	1368849	1371862	3013
76	-	2519556	2516561	2995
77	+	1486945	1489937	2992
78	-	2969565	2966552	3013
79	-	809287	806247	3040
82	+	1336584	1339578	2994
83	+	1681949	1684998	3049
84	-	2741538	2738546	2992
86	+	1369669	1372682	3013
87	+	51111	54118	3007
88	-	1746923	1743937	2986
90	+	1367188	1370201	3013
91	+	1445642	1448655	3013
93	-	2996547	2993543	3004
95	+	2336929	2339933	3004
96	+	3102767	3105798	3031
97	+	2317529	2320524	2995
98	+	2133415	2136407	2992
101	-	2019061	2016030	3031
103	-	1129843	1126839	3004
104	+	1359262	1362275	3013
106	+	1368376	1371389	3013
107	-	2265426	2262434	2992
108	+	1943054	1946046	2992
109	-	939387	936395	2992
110	-	1277956	1274964	2992
111	+	1440451	1443443	2992
112	+	1309188	1312210	3022
113	+	2325043	2328056	3013
114	+	1754684	1757676	2992
116	-	424423	421416	3007
117	+	1394970	1397962	2992
118	+	1284682	1287722	3040
120	-	2611180	2608188	2992
124	-	3239388	3236375	3013
136	+	1399806	1402819	3013
140	-	815454	812462	2992
142	+	1620562	1623584	3022
145	+	23696	26709	3013
147	+	1396259	1399251	2992
149	-	306213	303218	2995
--------------------------------------------------------------------------------
Block #1129
Seq_id	Strand	Start	End	Length
15	+	17876	22416	4540
16	+	17964	22539	4575
17	-	2568194	2563613	4581
18	-	3199619	3195044	4575
19	+	1908668	1913236	4568
21	-	2458545	2453975	4570
22	+	1483430	1488026	4596
23	-	2589641	2585045	4596
25	-	3216869	3212301	4568
26	+	2821222	2825814	4592
28	+	2493571	2498175	4604
29	-	2317178	2312678	4500
30	+	1645768	1650358	4590
32	+	1432014	1436578	4564
33	-	1543217	1538687	4530
35	+	1236188	1240743	4555
38	-	24705	20158	4547
39	-	2413347	2408766	4581
40	-	1013189	1008618	4571
42	+	1389840	1394398	4558
43	+	1682400	1687005	4605
44	+	1369364	1373942	4578
45	+	1377161	1381725	4564
46	-	704800	700208	4592
50	+	2376774	2381342	4568
51	+	2445584	2450142	4558
52	-	394573	390016	4557
54	-	2238517	2233940	4577
57	+	1643954	1648498	4544
58	+	1401131	1405662	4531
59	+	580019	584580	4561
60	+	1603021	1607649	4628
61	+	1363901	1368480	4579
62	+	3305643	3310220	4577
65	+	34656	39289	4633
66	+	1513594	1518155	4561
70	+	664238	668806	4568
71	+	1429882	1434517	4635
73	+	1360001	1364580	4579
74	+	1363127	1367705	4578
75	-	2306814	2302243	4571
76	-	2525246	2520714	4532
77	+	1481214	1485801	4587
78	-	2975286	2970709	4577
79	-	815015	810431	4584
82	+	1330827	1335440	4613
83	+	1676197	1680805	4608
84	-	2747263	2742682	4581
86	+	1363946	1368525	4579
87	+	45373	49967	4594
88	-	1752700	1748114	4586
90	+	1361466	1366044	4578
91	+	1439997	1444498	4501
93	-	3002259	2997691	4568
95	+	2331198	2335820	4622
96	+	3097142	3101623	4481
97	+	2276365	2280971	4606
98	+	2127683	2132272	4589
101	-	2024820	2020205	4615
103	-	1135564	1130987	4577
104	+	1353539	1358118	4579
106	+	1362653	1367232	4579
107	-	2271148	2266570	4578
108	+	1937340	1941910	4570
109	-	980502	975928	4574
110	-	1283731	1279100	4631
111	+	1434744	1439307	4563
112	+	1303445	1308044	4599
113	+	2319305	2323899	4594
114	+	1748967	1753540	4573
116	-	430165	425567	4598
117	+	1389241	1393826	4585
118	+	1278960	1283538	4578
120	-	2616887	2612324	4563
124	-	3245061	3240544	4517
136	+	1394083	1398662	4579
140	-	821201	816598	4603
142	+	1614828	1619418	4590
145	+	17973	22552	4579
147	+	1390530	1395115	4585
149	-	311960	307357	4603
--------------------------------------------------------------------------------
Block #1128
Seq_id	Strand	Start	End	Length
15	+	10272	17519	7247
16	+	10342	17607	7265
17	-	2575761	2568570	7191
18	-	3207198	3199977	7221
19	+	1901083	1908293	7210
21	-	2466176	2458921	7255
22	+	1475863	1483055	7192
23	-	2597293	2590017	7276
25	-	3224448	3217227	7221
26	+	2813614	2820865	7251
28	+	2485931	2493178	7247
29	-	2324743	2317554	7189
30	+	1638091	1645411	7320
32	+	1424388	1431639	7251
33	-	1550797	1543579	7218
35	+	1228602	1235831	7229
38	-	32262	25063	7199
39	-	2420945	2413723	7222
40	-	1020786	1013547	7239
42	+	1382217	1389483	7266
43	+	1674790	1682025	7235
44	+	1361778	1368989	7211
45	+	1369535	1376786	7251
46	-	712386	705176	7210
50	+	2369217	2376399	7182
51	+	2437998	2445209	7211
52	-	402146	394931	7215
54	-	2246115	2238875	7240
57	+	1636611	1643597	6986
58	+	1393552	1400774	7222
59	+	572434	579626	7192
60	+	1595378	1602619	7241
61	+	1356315	1363526	7211
62	+	3298104	3305268	7164
65	+	27064	34281	7217
66	+	1506027	1513219	7192
70	+	656681	663863	7182
71	+	1422288	1429507	7219
73	+	1352417	1359626	7209
74	+	1355550	1362752	7202
75	-	2314412	2307172	7240
76	-	2532850	2525622	7228
77	+	1473637	1480857	7220
78	-	2982900	2975662	7238
79	-	822594	815373	7221
82	+	1323235	1330452	7217
83	+	1668665	1675840	7175
84	-	2754861	2747639	7222
86	+	1356360	1363571	7211
87	+	37772	44998	7226
88	-	1760337	1753075	7262
90	+	1353885	1361091	7206
91	+	1432387	1439622	7235
93	-	3009819	3002617	7202
95	+	2323583	2330823	7240
96	+	3089543	3096785	7242
97	+	2268755	2275990	7235
98	+	2120116	2127308	7192
101	-	2032420	2025178	7242
103	-	1143176	1135940	7236
104	+	1345953	1353164	7211
106	+	1355067	1362278	7211
107	-	2278785	2271524	7261
108	+	1929742	1936965	7223
109	-	988077	980878	7199
110	-	1291287	1284089	7198
111	+	1427165	1434369	7204
112	+	1295849	1303088	7239
113	+	2311646	2318930	7284
114	+	1741400	1748592	7192
116	-	437745	430523	7222
117	+	1381582	1388866	7284
118	+	1271381	1278603	7222
120	-	2624513	2617263	7250
124	-	3252626	3245419	7207
136	+	1386497	1393708	7211
140	-	828780	821559	7221
142	+	1607152	1614471	7319
145	+	10387	17598	7211
147	+	1382871	1390155	7284
149	-	319527	312336	7191
--------------------------------------------------------------------------------
Block #1127
Seq_id	Strand	Start	End	Length
15	+	5946	9717	3771
